Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	1/62	0.1545471689381245905536843565641902387142181396484375	0.48985933011637705636331929781590588390827178955078125	0.09518671556095904817684782983633340336382389068603515625	0.300366969103470771162989194635883904993534088134765625	-2.4670663883178303	4.6066443400057135	FANCI
positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.8941110921292243	4.605743652813662	DACT1
T cell activation	1/36	0.09282221897330646120938268950339988805353641510009765625	0.4503531277157499790320116517250426113605499267578125	0.05699912399316771349777610566889052279293537139892578125	0.27641728809430643476474642739049158990383148193359375	-1.9340519659543312	4.59737543539412	FYN
T cell proliferation	1/41	0.10502622654166814120113571107140160165727138519287109375	0.4503531277157499790320116517250426113605499267578125	0.064460098695929446410701757486094720661640167236328125	0.27641728809430643476474642739049158990383148193359375	-2.0372485717076403	4.591031706213814	FYN
positive regulation of non-canonical Wnt signaling pathway	1/35	0.09036189049567201758694778845892869867384433746337890625	0.4503531277157499790320116517250426113605499267578125	0.05550014447600108702385313108607078902423381805419921875	0.27641728809430643476474642739049158990383148193359375	-1.9059836534744248	4.581856365031796	DACT1
histone H4-K16 acetylation	1/41	0.10502622654166814120113571107140160165727138519287109375	0.4503531277157499790320116517250426113605499267578125	0.064460098695929446410701757486094720661640167236328125	0.27641728809430643476474642739049158990383148193359375	-2.0209197280836135	4.554233919313967	KANSL1
pyrimidine dimer repair by nucleotide-excision repair	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.8725489668613726	4.553312925806016	RBBP8
alpha-beta T cell activation	1/37	0.0952760158148750202489196681199246086180210113525390625	0.4503531277157499790320116517250426113605499267578125	0.05849583764948380892878532222312060184776782989501953125	0.27641728809430643476474642739049158990383148193359375	-1.9360933175053416	4.5517111891306925	FYN
Wnt receptor catabolic process	1/45	0.11467328451692908319881070156043278984725475311279296875	0.451733861774093525820461536568473093211650848388671875	0.07038836551209926017946827414561994373798370361328125	0.277304516075921270168436194580863229930400848388671875	-2.084511800398273	4.514360914752999	DACT1
memory T cell activation	1/37	0.0952760158148750202489196681199246086180210113525390625	0.4503531277157499790320116517250426113605499267578125	0.05849583764948380892878532222312060184776782989501953125	0.27641728809430643476474642739049158990383148193359375	-1.9188588776605096	4.511193414511647	FYN
establishment of T cell polarity	1/39	0.1001640826239092174620992636846494860947132110595703125	0.4503531277157499790320116517250426113605499267578125	0.06148248039728566871620074607562855817377567291259765625	0.27641728809430643476474642739049158990383148193359375	-1.9601485920319581	4.510195300605442	FYN
T cell differentiation	1/55	0.138346637412527118105032286621280945837497711181640625	0.478653545151322135087212927828659303486347198486328125	0.08505290973094863093972861634028959088027477264404296875	0.293219721186018966729847079477622173726558685302734375	-2.2800263846982274	4.509875950533919	FYN
Wnt receptor recycling	1/40	0.10259838649744124072782369694323278963565826416015625	0.4503531277157499790320116517250426113605499267578125	0.06297241597966717063794561681788763962686061859130859375	0.27641728809430643476474642739049158990383148193359375	-1.9756875604997497	4.4985083474582055	DACT1
positive regulation of Wnt signaling pathway by establishment of Wnt protein localization to extracellular region	1/32	0.08294154453307132912609489494570880196988582611083984375	0.448960140115877759381390887938323430716991424560546875	0.05098957816089690064931261304081999696791172027587890625	0.27582169818714674658366448056767694652080535888671875	-1.8065947587281304	4.497733001640174	DACT1
negative regulation of epidermal growth factor-activated receptor activity	1/49	0.12421826069447770846121414933804771862924098968505859375	0.468114385567699409218533901366754435002803802490234375	0.07628084453426280109322732414511847309768199920654296875	0.287507091331976549763993489250424318015575408935546875	-2.1479723231970964	4.480058295480612	ERRFI1
positive regulation of Wnt signaling pathway by Wnt receptor internalization	1/32	0.08294154453307132912609489494570880196988582611083984375	0.448960140115877759381390887938323430716991424560546875	0.05098957816089690064931261304081999696791172027587890625	0.27582169818714674658366448056767694652080535888671875	-1.796275912067774	4.472043002851612	DACT1
nucleotide-excision repair, DNA damage removal	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.813621186792992	4.410023416467232	RBBP8
positive regulation of cell proliferation	2/442	0.33584403216831038019307698050397448241710662841796875	0.551294165081965825692122962209396064281463623046875	0.154843307791733997280658741146908141672611236572265625	0.33827307240655735132150994104449637234210968017578125	-4.030535485143683	4.397751191905106	TNFRSF9;FYN
negative regulation of protein homodimerization activity	1/50	0.12658867891408209782611038463073782622814178466796875	0.468114385567699409218533901366754435002803802490234375	0.077748396529210561656242362005286850035190582275390625	0.287507091331976549763993489250424318015575408935546875	-2.124256304371857	4.390438840130932	DACT1
positive regulation of protein binding	1/55	0.138346637412527118105032286621280945837497711181640625	0.478653545151322135087212927828659303486347198486328125	0.08505290973094863093972861634028959088027477264404296875	0.293219721186018966729847079477622173726558685302734375	-2.2118424723008587	4.375008657419281	DACT1
positive regulation of protein homodimerization activity	1/51	0.128952799782112326187899498108890838921070098876953125	0.474385947384972805895841929668677039444446563720703125	0.07921372781763917625408311096180113963782787322998046875	0.29140801425141871217050493214628659188747406005859375	-2.1306179531051614	4.364163576795888	DACT1
heart looping	1/43	0.10986258242806250240430898656995850615203380584716796875	0.4503531277157499790320116517250426113605499267578125	0.0674287184539845430020221783706801943480968475341796875	0.27641728809430643476474642739049158990383148193359375	-1.9748795180726686	4.36157067865345	MICAL2
regulation of actin cytoskeleton organization	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.2215634417474828	4.357087742661131	CRIPAK
G2 DNA damage checkpoint	1/42	0.10744761957561950460604549562049214728176593780517578125	0.4503531277157499790320116517250426113605499267578125	0.06594553177677235644704722972164745442569255828857421875	0.27641728809430643476474642739049158990383148193359375	-1.9511316171620874	4.3524903863876085	RBBP8
nucleotide-excision repair, preincision complex assembly	1/49	0.12421826069447770846121414933804771862924098968505859375	0.468114385567699409218533901366754435002803802490234375	0.07628084453426280109322732414511847309768199920654296875	0.287507091331976549763993489250424318015575408935546875	-2.0608553012093895	4.298357007797036	RBBP8
positive regulation of protein catabolic process	1/60	0.149949201447888202931579826326924376189708709716796875	0.47956726589189468956675455046934075653553009033203125	0.09230230312055688612904447154505760408937931060791015625	0.29387728796231116223935941889067180454730987548828125	-2.2587104559234277	4.285809803695097	DACT1
nucleotide-excision repair, DNA duplex unwinding	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.171318566432291	4.2585439305631265	RBBP8
global genome nucleotide-excision repair	1/52	0.1313106397111749312767159381110104732215404510498046875	0.475666092831296960508069560091826133430004119873046875	0.080676841597562776176033594310865737497806549072265625	0.2922477425217835378390418554772622883319854736328125	-2.0903037150989072	4.2437125859778595	RBBP8
vascular endothelial growth factor receptor-3 signaling pathway	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.379267978405367	4.241355993535084	FYN
vascular endothelial growth factor receptor-1 signaling pathway	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.376416719116083	4.236273251370062	FYN
T cell activation involved in immune response	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.1543644406353306	4.225292296912113	FYN
negative regulation of apoptotic process	2/467	0.360473694013467571561903923793579451739788055419921875	0.57904145418452934723774205849622376263141632080078125	0.168850294610523976590599204428144730627536773681640625	0.33838769340815133546129800379276275634765625	-4.140045727635457	4.2242389219962755	TNFRSF9;FYN
vascular endothelial growth factor receptor signaling pathway involved in lymphatic endothelial cell fate commitment	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.3691494198598373	4.223318341062755	FYN
positive regulation of cellular protein catabolic process	1/66	0.1636699935678838091490661099669523537158966064453125	0.50175850473383476479938281045178882777690887451171875	0.10092937339732298285266409720861702226102352142333984375	0.308323200635391148072272926583536900579929351806640625	-2.323861749728697	4.205964614466336	DACT1
vascular endothelial growth factor receptor-2 signaling pathway	1/70	0.1726961823423969477619976942150969989597797393798828125	0.51048067170324229469002830228419043123722076416015625	0.10663730890187007871450219909092993475496768951416015625	0.31177144090864195025147864726022817194461822509765625	-2.3937738698421924	4.20399689648083	FYN
negative regulation of protein binding	1/54	0.13600754221524724574265974297304637730121612548828125	0.478653545151322135087212927828659303486347198486328125	0.08359642937308542354202245405758731067180633544921875	0.293219721186018966729847079477622173726558685302734375	-2.0968652617615864	4.183340424716988	DACT1
cytosolic calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.159593277014005	4.165360909608965	FYN
O-glycan processing, core 3	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1771300195255487	4.164787616604805	GALNT15
O-glycan processing, core 6	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.175039832587655	4.160789148622987	GALNT15
O-glycan processing, core 4	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.170788478474687	4.152656429490599	GALNT15
O-glycan processing, core 5	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.167665054469718	4.146681408476404	GALNT15
Golgi calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.1492325847949787	4.145377506796518	FYN
O-glycan processing, core 7	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.163701380302958	4.139099012873969	GALNT15
O-glycan processing, core 1	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1590999132581286	4.130296537691207	GALNT15
O-glycan processing, core 8	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1569576609545873	4.126198470150263	GALNT15
O-glycan processing, core 2	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1547473315241206	4.121970173007664	GALNT15
neuron projection fasciculation	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.3805170250796497	4.119786162634546	FRYL
positive regulation of membrane protein ectodomain proteolysis	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.428981815500491	4.113880749094054	DACT1
tyrosine phosphorylation of STAT protein	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.4102432463445056	4.111396733199117	FYN
retrograde extension	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.3727953137586493	4.106422763374232	FRYL
regulation of defense response to virus by virus	1/67	0.1659355609525099695122918319611926563084125518798828125	0.50175850473383476479938281045178882777690887451171875	0.1023596046795875735835323894207249395549297332763671875	0.308323200635391148072272926583536900579929351806640625	-2.2790435650667327	4.093517210784105	FYN
calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.1168838391122846	4.082984183861247	FYN
calcium ion import	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.213817533777824	4.069200508472772	FYN
calcium ion export	1/57	0.143006196914807148790060864484985359013080596923828125	0.478653545151322135087212927828659303486347198486328125	0.08795925927040641745247029348320211283862590789794921875	0.293219721186018966729847079477622173726558685302734375	-2.086360992253321	4.057695300274437	FYN
negative regulation of Wnt signaling pathway	1/60	0.149949201447888202931579826326924376189708709716796875	0.47956726589189468956675455046934075653553009033203125	0.09230230312055688612904447154505760408937931060791015625	0.29387728796231116223935941889067180454730987548828125	-2.1295557779848706	4.04074413649082	DACT1
positive regulation of Wnt signaling pathway	1/50	0.12658867891408209782611038463073782622814178466796875	0.468114385567699409218533901366754435002803802490234375	0.077748396529210561656242362005286850035190582275390625	0.287507091331976549763993489250424318015575408935546875	-1.9426415941428474	4.015075341815059	DACT1
neuron projection regeneration	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.3844812042897963	4.009994108029962	FRYL
sarcoplasmic reticulum calcium ion transport	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.0870263608704636	3.9924218881402904	FYN
inner ear receptor stereocilium organization	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.341950018013159	3.9664780662261245	FRYL
axon development	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.3416919619926273	3.966041005854458	FRYL
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	1/73	0.179403011321327021665439360731397755444049835205078125	0.51048067170324229469002830228419043123722076416015625	0.11089559404361025440888255388927063904702663421630859375	0.31177144090864195025147864726022817194461822509765625	-2.3077391518107233	3.9649740468814603	FYN
sevenless signaling pathway	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.2682967828620257	3.925574822751272	FYN
store-operated calcium entry	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.1348196683163376	3.9239951564510167	FYN
Tie signaling pathway	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.300147145505871	3.923594630646839	FYN
translesion synthesis	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.313667406642236	3.9185768058253854	RBBP8
positive regulation of ubiquitin-protein transferase activity	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.262863531843828	3.916171893838322	FANCI
glial cell-derived neurotrophic factor receptor signaling pathway	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.2922359574941202	3.9100997136518156	FYN
ubiquitin-dependent glycoprotein ERAD pathway	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.109627365962461	3.877689384641061	EDEM2
growth hormone receptor signaling pathway	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.370864609108696	3.877664417284688	FYN
nucleotide-excision repair, DNA damage recognition	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.0102044071557605	3.877223987966678	RBBP8
strand displacement	1/63	0.15683699003463213994535863093915395438671112060546875	0.49334372917743107844756877966574393212795257568359375	0.09662564619050602321426168828111258335411548614501953125	0.30271435683190528465047464123927056789398193359375	-2.088675548226291	3.869372321610498	RBBP8
brain-derived neurotrophic factor receptor signaling pathway	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.2754603630965033	3.8538668850184234	FYN
transmembrane receptor protein tyrosine kinase signaling pathway	1/77	0.1882624983421607722799961948112468235194683074951171875	0.51048067170324229469002830228419043123722076416015625	0.116543244865112749497626509764813818037509918212890625	0.31177144090864195025147864726022817194461822509765625	-2.3036134672420205	3.8468456452456476	FYN
ERBB signaling pathway	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.2840098461904876	3.8410309166744674	FYN
signal transduction involved in mitotic G2 DNA damage checkpoint	1/67	0.1659355609525099695122918319611926563084125518798828125	0.50175850473383476479938281045178882777690887451171875	0.1023596046795875735835323894207249395549297332763671875	0.308323200635391148072272926583536900579929351806640625	-2.123962815961258	3.814968031095228	FANCI
neurotrophin TRK receptor signaling pathway	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.3213349013893714	3.796656170553155	FYN
nucleotide-excision repair, preincision complex stabilization	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.0650662820759718	3.7957820086074237	RBBP8
nucleotide-excision repair, DNA incision	1/66	0.1636699935678838091490661099669523537158966064453125	0.50175850473383476479938281045178882777690887451171875	0.10092937339732298285266409720861702226102352142333984375	0.308323200635391148072272926583536900579929351806640625	-2.0965954751780935	3.794634676731002	RBBP8
coronary vasculature development	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.2915810188199717	3.747992248002638	MICAL2
neuron projection development	1/99	0.2353372031424227628360057451573084108531475067138671875	0.53347835468351900711780899655423127114772796630859375	0.146999667490742780273649259470403194427490234375	0.329242157471379692790236504151835106313228607177734375	-2.589712114101577	3.746629450771142	FRYL
axon extension	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.211527282383986	3.745585683283981	ALCAM
collagen-activated tyrosine kinase receptor signaling pathway	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.220990372140683	3.735050748251991	FYN
cell migration involved in heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.2569610406554643	3.716862826940696	MICAL2
endocardial cushion development	1/84	0.2035412464835884005509569760761223733425140380859375	0.5124620035579707799655579947284422814846038818359375	0.1263445153411299759493857663983362726867198944091796875	0.313652468154553443202559037672472186386585235595703125	-2.333598006136288	3.714823417257696	MICAL2
larval heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.251809522991988	3.7083790808056087	MICAL2
cell surface receptor signaling pathway involved in heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.248998486117366	3.7037497414965848	MICAL2
heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.24689400648723	3.700283991771	MICAL2
cardiocyte differentiation	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.259559442224455	3.6956194015428516	MICAL2
cardiac skeleton development	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.257746312327286	3.6926539393822724	MICAL2
pericardium development	1/83	0.2013759757397040328630311023516696877777576446533203125	0.51063193848282095732571406188071705400943756103515625	0.12495070199308920544378764816428883932530879974365234375	0.31237675498272299279278740868903696537017822265625	-2.2930476103697592	3.674795890210971	MICAL2
negative regulation of phosphatidylinositol 3-kinase signaling	1/91	0.2185376408063569864115294194562011398375034332275390625	0.52067692943796461957361998429405502974987030029296875	0.1360421714813291327317301693256013095378875732421875	0.319834244211071816454960980991018004715442657470703125	-2.3865954524382187	3.6295272284972064	FYN
activation of Janus kinase activity	1/83	0.2013759757397040328630311023516696877777576446533203125	0.51063193848282095732571406188071705400943756103515625	0.12495070199308920544378764816428883932530879974365234375	0.31237675498272299279278740868903696537017822265625	-2.2647057674445246	3.62937577445251	FYN
regulation of phosphatidylinositol 3-kinase signaling	1/82	0.1992049277650646266213385615628794766962528228759765625	0.51063193848282095732571406188071705400943756103515625	0.12355477102324331772909005167093710042536258697509765625	0.31237675498272299279278740868903696537017822265625	-2.244462580732647	3.621263502193578	FYN
cardiac muscle tissue development	1/87	0.2100025458419223778339102182144415564835071563720703125	0.5159232095078369884078028917429037392139434814453125	0.1305132802213319898054777468132670037448406219482421875	0.317343934784745596022759173138183541595935821533203125	-2.3189325146758812	3.619008695026514	MICAL2
adult heart development	1/86	0.207854516510040721044560996233485639095306396484375	0.5142045530387766572033569900668226182460784912109375	0.129125801417648122804138210995006375014781951904296875	0.316135582781138513297491954290308058261871337890625	-2.3032886575953317	3.618275040616441	MICAL2
spinal cord development	1/104	0.2456563878096663933181531547234044410288333892822265625	0.53347835468351900711780899655423127114772796630859375	0.1537807532904940099882651338702999055385589599609375	0.336988687766205996521051702075055800378322601318359375	-2.575269899323237	3.6152192967587466	FYN
central nervous system segmentation	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.4371250423571693	3.613972813835666	FYN
O-glycan processing	1/81	0.1970280873971324842042207592385238967835903167724609375	0.51063193848282095732571406188071705400943756103515625	0.1221567193842899856637274069726117886602878570556640625	0.31237675498272299279278740868903696537017822265625	-2.223614156248153	3.6120588141093406	GALNT15
embryonic heart tube anterior/posterior pattern specification	1/89	0.2142814680023726048307963765182648785412311553955078125	0.52067692943796461957361998429405502974987030029296875	0.1332819245790572981746890945942141115665435791015625	0.3197685561922021246772374070133082568645477294921875	-2.3429073818682276	3.609166485284122	MICAL2
central nervous system maturation	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.431653956796359	3.6058598306545426	FYN
nucleotide-excision repair, DNA gap filling	1/71	0.174937748130016668124397938299807719886302947998046875	0.51048067170324229469002830228419043123722076416015625	0.1080588908111490553665134939365088939666748046875	0.31177144090864195025147864726022817194461822509765625	-2.0672720104027147	3.6039271704429914	RBBP8
platelet-derived growth factor receptor signaling pathway	1/85	0.205700755046700434203188478932133875787258148193359375	0.5131361077580074425696921025519259274005889892578125	0.1277362141350160962272042297627194784581661224365234375	0.31490525012451886510689291753806173801422119140625	-2.2784841307645256	3.603041716936553	FYN
larval central nervous system remodeling	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.4294766617308374	3.602631155458262	FYN
ventral cord development	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.425998605583251	3.597473602955246	FYN
hepatocyte growth factor receptor signaling pathway	1/83	0.2013759757397040328630311023516696877777576446533203125	0.51063193848282095732571406188071705400943756103515625	0.12495070199308920544378764816428883932530879974365234375	0.31237675498272299279278740868903696537017822265625	-2.233540815216004	3.579431395692088	FYN
vascular endothelial growth factor signaling pathway	1/90	0.2164123906255290552547165816577035002410411834716796875	0.52067692943796461957361998429405502974987030029296875	0.13466309619925131979556454098201356828212738037109375	0.3197685561922021246772374070133082568645477294921875	-2.3347495469798187	3.573496389953793	FYN
preganglionic parasympathetic fiber development	1/96	0.2290793218020359400810548322624526917934417724609375	0.5280724625956023654538284972659312188625335693359375	0.14290620849535262681939684625831432640552520751953125	0.325203230870834525401136261280043981969356536865234375	-2.416340808664533	3.560929921289353	FYN
DNA double-strand break processing	1/81	0.1970280873971324842042207592385238967835903167724609375	0.51063193848282095732571406188071705400943756103515625	0.1221567193842899856637274069726117886602878570556640625	0.31237675498272299279278740868903696537017822265625	-2.191256822765231	3.5594972708759287	RBBP8
lung epithelial cell differentiation	1/61	0.1522512447356985931801176548106013797223567962646484375	0.48474611552621527099660170279094018042087554931640625	0.093745602253140047910306975609273649752140045166015625	0.297140078570220678155777704887441359460353851318359375	-1.886254050883535	3.550351129671736	ERRFI1
