Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
recombinational interstrand cross-link repair	1/46	0.11706905713582142769535465731678414158523082733154296875	0.451733861774093525820461536568473093211650848388671875	0.071864832335168327137608912380528636276721954345703125	0.277304516075921270168436194580863229930400848388671875	-2.1847632139242465	4.686298056654991	FANCI
negative regulation of microtubule binding	1/46	0.11706905713582142769535465731678414158523082733154296875	0.451733861774093525820461536568473093211650848388671875	0.071864832335168327137608912380528636276721954345703125	0.277304516075921270168436194580863229930400848388671875	-2.182660587297997	4.681787940863191	DACT1
positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification	1/33	0.085421570398795221290555446103098802268505096435546875	0.448960140115877759381390887938323430716991424560546875	0.0524953748252469931667718583412352018058300018310546875	0.27582169818714674658366448056767694652080535888671875	-1.8995230043613	4.6731241116846896	DACT1
positive regulation of protein monoubiquitination	1/53	0.133662215085678492965115538027021102607250213623046875	0.478653545151322135087212927828659303486347198486328125	0.08213774105814493353694416555299540050327777862548828125	0.293219721186018966729847079477622173726558685302734375	-2.3018344799202892	4.632302502094068	FANCI
positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	1/62	0.1545471689381245905536843565641902387142181396484375	0.48985933011637705636331929781590588390827178955078125	0.09518671556095904817684782983633340336382389068603515625	0.300366969103470771162989194635883904993534088134765625	-2.4670663883178303	4.6066443400057135	FANCI
T cell proliferation	1/41	0.10502622654166814120113571107140160165727138519287109375	0.4503531277157499790320116517250426113605499267578125	0.064460098695929446410701757486094720661640167236328125	0.27641728809430643476474642739049158990383148193359375	-2.043576014302507	4.605290883996882	FYN
desensitization of G-protein coupled receptor protein signaling pathway by arrestin	1/46	0.11706905713582142769535465731678414158523082733154296875	0.451733861774093525820461536568473093211650848388671875	0.071864832335168327137608912380528636276721954345703125	0.277304516075921270168436194580863229930400848388671875	-2.143423978552624	4.597625756997553	DACT1
T cell activation	1/36	0.09282221897330646120938268950339988805353641510009765625	0.4503531277157499790320116517250426113605499267578125	0.05699912399316771349777610566889052279293537139892578125	0.27641728809430643476474642739049158990383148193359375	-1.9340519659543312	4.59737543539412	FYN
positive regulation of non-canonical Wnt signaling pathway	1/35	0.09036189049567201758694778845892869867384433746337890625	0.4503531277157499790320116517250426113605499267578125	0.05550014447600108702385313108607078902423381805419921875	0.27641728809430643476474642739049158990383148193359375	-1.909139987655252	4.589443979873208	DACT1
pyrimidine dimer repair by nucleotide-excision repair	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.8855076789623517	4.584823488336237	RBBP8
positive regulation of Wnt-mediated midbrain dopaminergic neuron differentiation	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.8845039980344283	4.582382925540084	DACT1
alpha-beta T cell activation	1/37	0.0952760158148750202489196681199246086180210113525390625	0.4503531277157499790320116517250426113605499267578125	0.05849583764948380892878532222312060184776782989501953125	0.27641728809430643476474642739049158990383148193359375	-1.9392957731905356	4.559240089335655	FYN
histone H4-K16 acetylation	1/41	0.10502622654166814120113571107140160165727138519287109375	0.4503531277157499790320116517250426113605499267578125	0.064460098695929446410701757486094720661640167236328125	0.27641728809430643476474642739049158990383148193359375	-2.017879381393021	4.547382360673437	KANSL1
positive regulation of Wnt signaling pathway by Wnt receptor internalization	1/32	0.08294154453307132912609489494570880196988582611083984375	0.448960140115877759381390887938323430716991424560546875	0.05098957816089690064931261304081999696791172027587890625	0.27582169818714674658366448056767694652080535888671875	-1.82240022394793	4.5370825913486135	DACT1
memory T cell activation	1/37	0.0952760158148750202489196681199246086180210113525390625	0.4503531277157499790320116517250426113605499267578125	0.05849583764948380892878532222312060184776782989501953125	0.27641728809430643476474642739049158990383148193359375	-1.922059015950967	4.518716866574489	FYN
establishment of T cell polarity	1/39	0.1001640826239092174620992636846494860947132110595703125	0.4503531277157499790320116517250426113605499267578125	0.06148248039728566871620074607562855817377567291259765625	0.27641728809430643476474642739049158990383148193359375	-1.9601485920319581	4.510195300605442	FYN
Wnt receptor catabolic process	1/45	0.11467328451692908319881070156043278984725475311279296875	0.451733861774093525820461536568473093211650848388671875	0.07038836551209926017946827414561994373798370361328125	0.277304516075921270168436194580863229930400848388671875	-2.0816174231783346	4.508092654054381	DACT1
T cell differentiation	1/55	0.138346637412527118105032286621280945837497711181640625	0.478653545151322135087212927828659303486347198486328125	0.08505290973094863093972861634028959088027477264404296875	0.293219721186018966729847079477622173726558685302734375	-2.2771917865123323	4.504269135510291	FYN
positive regulation of Wnt signaling pathway by establishment of Wnt protein localization to extracellular region	1/32	0.08294154453307132912609489494570880196988582611083984375	0.448960140115877759381390887938323430716991424560546875	0.05098957816089690064931261304081999696791172027587890625	0.27582169818714674658366448056767694652080535888671875	-1.8065947587281304	4.497733001640174	DACT1
negative regulation of epidermal growth factor-activated receptor activity	1/49	0.12421826069447770846121414933804771862924098968505859375	0.468114385567699409218533901366754435002803802490234375	0.07628084453426280109322732414511847309768199920654296875	0.287507091331976549763993489250424318015575408935546875	-2.1479723231970964	4.480058295480612	ERRFI1
Wnt receptor recycling	1/40	0.10259838649744124072782369694323278963565826416015625	0.4503531277157499790320116517250426113605499267578125	0.06297241597966717063794561681788763962686061859130859375	0.27641728809430643476474642739049158990383148193359375	-1.9578455225353821	4.45788322113607	DACT1
nucleotide-excision repair, DNA damage removal	1/34	0.087895013346629580208713150568655692040920257568359375	0.448960140115877759381390887938323430716991424560546875	0.05399889584227239580638268989787320606410503387451171875	0.27582169818714674658366448056767694652080535888671875	-1.8231513333207436	4.433197037097496	RBBP8
positive regulation of cell proliferation	2/442	0.33584403216831038019307698050397448241710662841796875	0.551294165081965825692122962209396064281463623046875	0.154843307791733997280658741146908141672611236572265625	0.33827307240655735132150994104449637234210968017578125	-4.030535485143683	4.397751191905106	TNFRSF9;FYN
negative regulation of protein homodimerization activity	1/50	0.12658867891408209782611038463073782622814178466796875	0.468114385567699409218533901366754435002803802490234375	0.077748396529210561656242362005286850035190582275390625	0.287507091331976549763993489250424318015575408935546875	-2.124256304371857	4.390438840130932	DACT1
positive regulation of protein binding	1/55	0.138346637412527118105032286621280945837497711181640625	0.478653545151322135087212927828659303486347198486328125	0.08505290973094863093972861634028959088027477264404296875	0.293219721186018966729847079477622173726558685302734375	-2.214558860634984	4.380381654198001	DACT1
G2 DNA damage checkpoint	1/42	0.10744761957561950460604549562049214728176593780517578125	0.4503531277157499790320116517250426113605499267578125	0.06594553177677235644704722972164745442569255828857421875	0.27641728809430643476474642739049158990383148193359375	-1.9570149407426383	4.365614621113301	RBBP8
positive regulation of protein homodimerization activity	1/51	0.128952799782112326187899498108890838921070098876953125	0.474385947384972805895841929668677039444446563720703125	0.07921372781763917625408311096180113963782787322998046875	0.29140801425141871217050493214628659188747406005859375	-2.1306179531051614	4.364163576795888	DACT1
regulation of actin cytoskeleton organization	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.2215634417474828	4.357087742661131	CRIPAK
heart looping	1/43	0.10986258242806250240430898656995850615203380584716796875	0.4503531277157499790320116517250426113605499267578125	0.0674287184539845430020221783706801943480968475341796875	0.27641728809430643476474642739049158990383148193359375	-1.9629113068653599	4.335138585657381	MICAL2
nucleotide-excision repair, preincision complex assembly	1/49	0.12421826069447770846121414933804771862924098968505859375	0.468114385567699409218533901366754435002803802490234375	0.07628084453426280109322732414511847309768199920654296875	0.287507091331976549763993489250424318015575408935546875	-2.0608553012093895	4.298357007797036	RBBP8
positive regulation of protein catabolic process	1/60	0.149949201447888202931579826326924376189708709716796875	0.47956726589189468956675455046934075653553009033203125	0.09230230312055688612904447154505760408937931060791015625	0.29387728796231116223935941889067180454730987548828125	-2.261368677199703	4.290853668780316	DACT1
nucleotide-excision repair, DNA duplex unwinding	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.1686632732713234	4.253336181341378	RBBP8
vascular endothelial growth factor receptor-1 signaling pathway	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.379102764265312	4.2410614777472455	FYN
global genome nucleotide-excision repair	1/52	0.1313106397111749312767159381110104732215404510498046875	0.475666092831296960508069560091826133430004119873046875	0.080676841597562776176033594310865737497806549072265625	0.2922477425217835378390418554772622883319854736328125	-2.0875739710863654	4.238170688435008	RBBP8
T cell activation involved in immune response	1/56	0.1406795169111532961547794684520340524613857269287109375	0.478653545151322135087212927828659303486347198486328125	0.0865071853071847918226211504588718526065349578857421875	0.293219721186018966729847079477622173726558685302734375	-2.157076300106522	4.230610987992325	FYN
vascular endothelial growth factor receptor signaling pathway involved in lymphatic endothelial cell fate commitment	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.371834800954196	4.228105383675381	FYN
negative regulation of apoptotic process	2/467	0.360473694013467571561903923793579451739788055419921875	0.57904145418452934723774205849622376263141632080078125	0.168850294610523976590599204428144730627536773681640625	0.33838769340815133546129800379276275634765625	-4.140045727635457	4.2242389219962755	TNFRSF9;FYN
vascular endothelial growth factor receptor-3 signaling pathway	1/68	0.1681951044037361675531627724922145716845989227294921875	0.50175850473383476479938281045178882777690887451171875	0.1037876689462795543050788182881660759449005126953125	0.308323200635391148072272926583536900579929351806640625	-2.3685244369689338	4.2222042274134095	FYN
positive regulation of cellular protein catabolic process	1/66	0.1636699935678838091490661099669523537158966064453125	0.50175850473383476479938281045178882777690887451171875	0.10092937339732298285266409720861702226102352142333984375	0.308323200635391148072272926583536900579929351806640625	-2.3264899696523265	4.210721437887141	DACT1
vascular endothelial growth factor receptor-2 signaling pathway	1/70	0.1726961823423969477619976942150969989597797393798828125	0.51048067170324229469002830228419043123722076416015625	0.10663730890187007871450219909092993475496768951416015625	0.31177144090864195025147864726022817194461822509765625	-2.3937738698421924	4.20399689648083	FYN
negative regulation of protein binding	1/54	0.13600754221524724574265974297304637730121612548828125	0.478653545151322135087212927828659303486347198486328125	0.08359642937308542354202245405758731067180633544921875	0.293219721186018966729847079477622173726558685302734375	-2.0968652617615864	4.183340424716988	DACT1
cytosolic calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.1648656860015145	4.175530179225514	FYN
O-glycan processing, core 3	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1771300195255487	4.164787616604805	GALNT15
O-glycan processing, core 4	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1735607109401736	4.157959631108812	GALNT15
O-glycan processing, core 2	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1713782490760267	4.153784643825557	GALNT15
O-glycan processing, core 8	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.16804117439552	4.14740091516424	GALNT15
O-glycan processing, core 1	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.164639116367742	4.140892875213485	GALNT15
Golgi calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.1439817223745736	4.1352497955739995	FYN
O-glycan processing, core 5	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1593514864499586	4.130777790030114	GALNT15
O-glycan processing, core 7	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.158153992825039	4.128487018888612	GALNT15
O-glycan processing, core 6	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.1556339575058994	4.123666263216497	GALNT15
retrograde extension	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.3780471302612365	4.115511696882418	FRYL
tyrosine phosphorylation of STAT protein	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.4102432463445056	4.111396733199117	FYN
neuron projection fasciculation	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.3752659147480766	4.1106984512447236	FRYL
positive regulation of membrane protein ectodomain proteolysis	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.423846142255038	4.10518264062602	DACT1
regulation of defense response to virus by virus	1/67	0.1659355609525099695122918319611926563084125518798828125	0.50175850473383476479938281045178882777690887451171875	0.1023596046795875735835323894207249395549297332763671875	0.308323200635391148072272926583536900579929351806640625	-2.2790435650667327	4.093517210784105	FYN
calcium ion transport	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.111687674365211	4.072961971925453	FYN
calcium ion import	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.211228934704674	4.06444242497945	FYN
calcium ion export	1/57	0.143006196914807148790060864484985359013080596923828125	0.478653545151322135087212927828659303486347198486328125	0.08795925927040641745247029348320211283862590789794921875	0.293219721186018966729847079477622173726558685302734375	-2.0837685551289207	4.052653354046055	FYN
negative regulation of Wnt signaling pathway	1/60	0.149949201447888202931579826326924376189708709716796875	0.47956726589189468956675455046934075653553009033203125	0.09230230312055688612904447154505760408937931060791015625	0.29387728796231116223935941889067180454730987548828125	-2.1295557779848706	4.04074413649082	DACT1
positive regulation of Wnt signaling pathway	1/50	0.12658867891408209782611038463073782622814178466796875	0.468114385567699409218533901366754435002803802490234375	0.077748396529210561656242362005286850035190582275390625	0.287507091331976549763993489250424318015575408935546875	-1.9426415941428474	4.015075341815059	DACT1
neuron projection regeneration	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.381905027093101	4.005661737801417	FRYL
sarcoplasmic reticulum calcium ion transport	1/59	0.147641023081886701984188903225003741681575775146484375	0.478653545151322135087212927828659303486347198486328125	0.09085681501538615811863763838118757121264934539794921875	0.293219721186018966729847079477622173726558685302734375	-2.0844708343858023	3.98753323888105	FYN
axon development	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.3416919619926273	3.966041005854458	FRYL
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	1/73	0.179403011321327021665439360731397755444049835205078125	0.51048067170324229469002830228419043123722076416015625	0.11089559404361025440888255388927063904702663421630859375	0.31177144090864195025147864726022817194461822509765625	-2.3077391518107233	3.9649740468814603	FYN
inner ear receptor stereocilium organization	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.3394119893375653	3.962179496659838	FRYL
sevenless signaling pathway	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.273398701490885	3.9344043390070356	FYN
translesion synthesis	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.318697490528122	3.9270960813228064	RBBP8
Tie signaling pathway	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.300147145505871	3.923594630646839	FYN
store-operated calcium entry	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.132268683380766	3.919306211206636	FYN
glial cell-derived neurotrophic factor receptor signaling pathway	1/74	0.1816267397942212535877359869118663482367992401123046875	0.51048067170324229469002830228419043123722076416015625	0.11231072156795958438824101222053286619484424591064453125	0.31177144090864195025147864726022817194461822509765625	-2.2922359574941202	3.9100997136518156	FYN
positive regulation of ubiquitin-protein transferase activity	1/72	0.1771733526031081529250599260194576345384120941162109375	0.51048067170324229469002830228419043123722076416015625	0.109478318159588472457954821948078460991382598876953125	0.31177144090864195025147864726022817194461822509765625	-2.2578761144078574	3.9075405363964206	FANCI
nucleotide-excision repair, DNA damage recognition	1/58	0.1453266935936765313908125563102657906711101531982421875	0.478653545151322135087212927828659303486347198486328125	0.08940913478504419753534193660016171634197235107421875	0.293219721186018966729847079477622173726558685302734375	-2.0152973352062427	3.88704707995475	RBBP8
ubiquitin-dependent glycoprotein ERAD pathway	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.1121900882636258	3.882399904244354	EDEM2
growth hormone receptor signaling pathway	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.370864609108696	3.877664417284688	FYN
strand displacement	1/63	0.15683699003463213994535863093915395438671112060546875	0.49334372917743107844756877966574393212795257568359375	0.09662564619050602321426168828111258335411548614501953125	0.30271435683190528465047464123927056789398193359375	-2.088675548226291	3.869372321610498	RBBP8
brain-derived neurotrophic factor receptor signaling pathway	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.2754603630965033	3.8538668850184234	FYN
transmembrane receptor protein tyrosine kinase signaling pathway	1/77	0.1882624983421607722799961948112468235194683074951171875	0.51048067170324229469002830228419043123722076416015625	0.116543244865112749497626509764813818037509918212890625	0.31177144090864195025147864726022817194461822509765625	-2.3036134672420205	3.8468456452456476	FYN
ERBB signaling pathway	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.2840098461904876	3.8410309166744674	FYN
signal transduction involved in mitotic G2 DNA damage checkpoint	1/67	0.1659355609525099695122918319611926563084125518798828125	0.50175850473383476479938281045178882777690887451171875	0.1023596046795875735835323894207249395549297332763671875	0.308323200635391148072272926583536900579929351806640625	-2.123962815961258	3.814968031095228	FANCI
nucleotide-excision repair, preincision complex stabilization	1/64	0.159120723917791140333832800024538300931453704833984375	0.49334372917743107844756877966574393212795257568359375	0.09806239728357495077926131443746271543204784393310546875	0.30271435683190528465047464123927056789398193359375	-2.067567786415817	3.8003800039599467	RBBP8
nucleotide-excision repair, DNA incision	1/66	0.1636699935678838091490661099669523537158966064453125	0.50175850473383476479938281045178882777690887451171875	0.10092937339732298285266409720861702226102352142333984375	0.308323200635391148072272926583536900579929351806640625	-2.0941371190940807	3.7901852904022664	RBBP8
neurotrophin TRK receptor signaling pathway	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.311446591407239	3.780483358483886	FYN
neuron projection development	1/99	0.2353372031424227628360057451573084108531475067138671875	0.53347835468351900711780899655423127114772796630859375	0.146999667490742780273649259470403194427490234375	0.329242157471379692790236504151835106313228607177734375	-2.5922244097239497	3.750264079005134	FRYL
axon extension	1/75	0.1838445534953299376201840686917421407997608184814453125	0.51048067170324229469002830228419043123722076416015625	0.11372370381837283714876463136533857323229312896728515625	0.31177144090864195025147864726022817194461822509765625	-2.2140065803354356	3.7497847826961905	ALCAM
coronary vasculature development	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.289174803378265	3.7440567655787236	MICAL2
collagen-activated tyrosine kinase receptor signaling pathway	1/76	0.186056467888375987040916470505180768668651580810546875	0.51048067170324229469002830228419043123722076416015625	0.115134543886777518384434415565920062363147735595703125	0.31177144090864195025147864726022817194461822509765625	-2.223449434014722	3.739186165049756	FYN
heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.256401878239661	3.715941973651656	MICAL2
larval heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.254186808049667	3.712294098522247	MICAL2
endocardial cushion development	1/84	0.2035412464835884005509569760761223733425140380859375	0.5124620035579707799655579947284422814846038818359375	0.1263445153411299759493857663983362726867198944091796875	0.313652468154553443202559037672472186386585235595703125	-2.3312026091259743	3.711010216833225	MICAL2
cell migration involved in heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.252205829194549	3.7090317353113136	MICAL2
cardiac skeleton development	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.267291467901372	3.7082655057217755	MICAL2
cardiocyte differentiation	1/80	0.194845439481096727174502802881761454045772552490234375	0.51048067170324229469002830228419043123722076416015625	0.120756544013910616097717820593970827758312225341796875	0.31177144090864195025147864726022817194461822509765625	-2.2666948028193263	3.707289630950692	MICAL2
cell surface receptor signaling pathway involved in heart development	1/79	0.1926569688448417638770848725471296347677707672119140625	0.51048067170324229469002830228419043123722076416015625	0.1193542418563051654700757353566586971282958984375	0.31177144090864195025147864726022817194461822509765625	-2.248998486117366	3.7037497414965848	MICAL2
pericardium development	1/83	0.2013759757397040328630311023516696877777576446533203125	0.51063193848282095732571406188071705400943756103515625	0.12495070199308920544378764816428883932530879974365234375	0.31237675498272299279278740868903696537017822265625	-2.2882616226092924	3.667125954325982	MICAL2
activation of Janus kinase activity	1/83	0.2013759757397040328630311023516696877777576446533203125	0.51063193848282095732571406188071705400943756103515625	0.12495070199308920544378764816428883932530879974365234375	0.31237675498272299279278740868903696537017822265625	-2.26952671775873	3.6371017406825343	FYN
negative regulation of phosphatidylinositol 3-kinase signaling	1/91	0.2185376408063569864115294194562011398375034332275390625	0.52067692943796461957361998429405502974987030029296875	0.1360421714813291327317301693256013095378875732421875	0.319834244211071816454960980991018004715442657470703125	-2.3890416163104393	3.633247347200408	FYN
adult heart development	1/86	0.207854516510040721044560996233485639095306396484375	0.5142045530387766572033569900668226182460784912109375	0.129125801417648122804138210995006375014781951904296875	0.316135582781138513297491954290308058261871337890625	-2.305641622902502	3.621971353544608	MICAL2
regulation of phosphatidylinositol 3-kinase signaling	1/82	0.1992049277650646266213385615628794766962528228759765625	0.51063193848282095732571406188071705400943756103515625	0.12355477102324331772909005167093710042536258697509765625	0.31237675498272299279278740868903696537017822265625	-2.244462580732647	3.621263502193578	FYN
cardiac muscle tissue development	1/87	0.2100025458419223778339102182144415564835071563720703125	0.5159232095078369884078028917429037392139434814453125	0.1305132802213319898054777468132670037448406219482421875	0.317343934784745596022759173138183541595935821533203125	-2.3189325146758812	3.619008695026514	MICAL2
central nervous system segmentation	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.4371250423571693	3.613972813835666	FYN
embryonic heart tube anterior/posterior pattern specification	1/89	0.2142814680023726048307963765182648785412311553955078125	0.52067692943796461957361998429405502974987030029296875	0.1332819245790572981746890945942141115665435791015625	0.3197685561922021246772374070133082568645477294921875	-2.345278895958944	3.6128197193990648	MICAL2
larval central nervous system remodeling	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.4343916438768756	3.6099195019926236	FYN
O-glycan processing	1/81	0.1970280873971324842042207592385238967835903167724609375	0.51063193848282095732571406188071705400943756103515625	0.1221567193842899856637274069726117886602878570556640625	0.31237675498272299279278740868903696537017822265625	-2.2211087931314	3.6079890797523326	GALNT15
central nervous system maturation	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.431653956796359	3.6058598306545426	FYN
spinal cord development	1/104	0.2456563878096663933181531547234044410288333892822265625	0.53347835468351900711780899655423127114772796630859375	0.1537807532904940099882651338702999055385589599609375	0.336988687766205996521051702075055800378322601318359375	-2.567766745360453	3.6046862077804085	FYN
nucleotide-excision repair, DNA gap filling	1/71	0.174937748130016668124397938299807719886302947998046875	0.51048067170324229469002830228419043123722076416015625	0.1080588908111490553665134939365088939666748046875	0.31177144090864195025147864726022817194461822509765625	-2.0672720104027147	3.6039271704429914	RBBP8
ventral cord development	1/95	0.2269822125135628476666482811197056435048580169677734375	0.52665807478637127747589374848757870495319366455078125	0.1415375696319866871686343756664427928626537322998046875	0.324166691737775958248590768562280572950839996337890625	-2.428455163173313	3.6011163919758373	FYN
platelet-derived growth factor receptor signaling pathway	1/85	0.205700755046700434203188478932133875787258148193359375	0.5131361077580074425696921025519259274005889892578125	0.1277362141350160962272042297627194784581661224365234375	0.31490525012451886510689291753806173801422119140625	-2.2760920273920604	3.5992590053846736	FYN
